secret,turn_index,question,label
duvet,2,Is the object you are thinking of man-made?,Closed
duvet,3,Is the object you are thinking of used for transportation?,Closed
duvet,4,Is the object you are thinking of something that can be found indoors?,Closed
duvet,5,Is the object you are thinking of made primarily of fabric?,Closed
duvet,6,Is the object you are thinking of a piece of furniture?,Closed
duvet,7,Is the object you are thinking of something that can be worn?,Closed
duvet,8,Is the object you are thinking of a curtain or a blind?,Closed
duvet,9,Is the object you are thinking of a rug?,Closed
duvet,10,Is the object you are thinking of a towel?,Closed
duvet,11,Is the object you are thinking of a bed sheet?,Closed
duvet,12,Is the object you are thinking of a tablecloth?,Closed
duvet,13,Is the object you are thinking of a blanket?,Closed
duvet,14,Is the object you are thinking of made of wool?,Closed
duvet,15,Is the object you are thinking of a wool blanket?,Closed
duvet,16,Is the object you are thinking of an afghan?,Closed
duvet,17,Is the object you are thinking of a throw?,Closed
duvet,18,Is the object you are thinking of a quilt?,Closed
duvet,19,Is the object you are thinking of made of wool and cotton?,Closed
duvet,20,Is the object you are thinking of a wool and cotton quilt?,Closed
duvet,21,Is the object you are thinking of a handmade quilt?,Closed
duvet,22,Is the object you are thinking of a machine made quilt?,Closed
duvet,23,Is the object you are thinking of a quilt with a mix of wool and cotton patches?,Closed
duvet,24,Is the object you are thinking of a wool quilt with a cotton backing?,Closed
duvet,25,Is the object you are thinking of a cotton quilt with a wool batting?,Closed
duvet,26,Is the object you are thinking of a quilt with a wool top and a cotton backing and a cotton batting?,Closed
duvet,27,Is the object you are thinking of a quilt with a cotton top and a wool backing and a cotton batting?,Closed
duvet,28,Is the object you are thinking of a quilt with a cotton top and a cotton backing and a wool batting?,Closed
duvet,29,Is the object you are thinking of a quilt with a wool top and a wool backing and a cotton batting?,Closed
duvet,30,Is the object you are thinking of a quilt with a wool top and a cotton backing and a wool batting?,Closed
duvet,31,Is the object you are thinking of a quilt with a cotton top and a wool backing and a wool batting?,Closed
duvet,32,Is the object you are thinking of a quilt with a wool top and a wool backing and a wool batting?,Closed
duvet,33,Is the object you are thinking of a quilt with a cotton top and a cotton backing and a wool batting?,Closed
duvet,34,Is the object you are thinking of a quilt with a wool top and a cotton backing and a cotton batting and wool ties?,Closed
duvet,35,Is the object you are thinking of a quilt with a cotton top and a cotton backing and a wool batting and wool ties?,Closed
duvet,36,Is the object you are thinking of a quilt with a wool top and a wool backing and a wool batting and wool ties?,Closed
duvet,37,Is the object you are thinking of a quilt with a cotton top and a wool backing and a wool batting and wool ties?,Closed
duvet,38,Is the object you are thinking of a quilt with a wool top and a cotton backing and a wool batting and wool ties?,Closed
duvet,39,Is the object you are thinking of a quilt with a cotton top and a cotton backing and a cotton batting and wool ties?,Closed
duvet,40,Is the object you are thinking of a quilt with a wool top and a wool backing and a cotton batting and wool ties?,Closed
duvet,41,Is the object you are thinking of a quilt with a cotton top and a wool backing and a cotton batting and wool ties?,Closed
duvet,42,Is the object you are thinking of a quilt with a wool top and a cotton backing and a cotton batting and cotton ties?,Closed
duvet,43,Is the object you are thinking of a quilt with a cotton top and a cotton backing and a wool batting and cotton ties?,Closed
duvet,44,Is the object you are thinking of a quilt with a wool top and a wool backing and a wool batting and cotton ties?,Closed
duvet,45,Is the object you are thinking of a quilt with a cotton top and a wool backing and a wool batting and cotton ties?,Closed
duvet,46,Is the object you are thinking of a quilt with a wool top and a cotton backing and a wool batting and cotton ties?,Closed
duvet,47,Is the object you are thinking of a quilt with a cotton top and a cotton backing and a cotton batting and cotton ties?,Closed
duvet,48,Is the object you are thinking of a quilt with a wool top and a wool backing and a cotton batting and cotton ties?,Closed
duvet,49,Is the object you are thinking of a quilt with a cotton top and a wool backing and a cotton batting and cotton ties?,Closed
duvet,50,Is the object you are thinking of a quilt with a wool top and a cotton backing and a cotton batting and cotton ties?,Closed
earplug,1,Is the object you are thinking of something that can be held in your hand?,Closed
earplug,2,Is the object man-made?,Closed
earplug,3,Does the object have buttons or controls?,Closed
earplug,4,Is the object used for personal grooming?,Closed
earplug,5,Is the object made primarily of plastic?,Closed
earplug,6,"Is the object a container, such as a bottle or a cup?",Closed
earplug,7,"Is the object used for entertainment, such as a toy or a game?",Closed
earplug,8,Is the object related to food or drink in any way?,Closed
earplug,9,Is the object commonly found in an office or a workspace?,Closed
earplug,10,I'm going to take a guess that the object is a pen.?,Open
earplug,11,Does the object have moving parts?,Closed
earplug,12,Is the object used to organize or hold things together?,Closed
earplug,13,Is the object electronic?,Closed
earplug,14,Is the object disposable?,Closed
earplug,15,I'm going to take a guess that the object is a sticky note?,Open
earplug,16,Is the object used for writing or drawing?,Closed
earplug,17,Is the object related to paper in any way?,Closed
earplug,18,Is the object made of a type of plastic that is flexible?,Closed
earplug,19,I'm going to take a guess that the object is a plastic folder?,Open
earplug,20,Is the object used to protect something?,Closed
earplug,21,I'm going to take a guess that the object is a plastic bag?,Open
earplug,22,Is the object used to protect something from damage or contamination?,Closed
earplug,23,I'm going to take a guess that the object is a plastic wrapper?,Open
earplug,24,Is the object used to protect hands from something?,Closed
earplug,25,Is the object used to protect surfaces from something?,Closed
earplug,26,Is the object used to protect something from dust or moisture?,Closed
earplug,27,I'm going to take a guess that the object is a plastic cover?,Open
earplug,28,Is the object used to protect something that is fragile?,Closed
earplug,29,I'm going to take a guess that the object is a plastic case?,Open
earplug,30,Is the object used to protect something that is electronic?,Closed
earplug,31,Is the object used to protect something that is made of glass?,Closed
earplug,32,Is the object used to protect something that is sensitive to moisture?,Closed
earplug,33,I'm going to take a guess that the object is a desiccant packet?,Open
earplug,34,Is the object used to protect food or medicine from moisture?,Closed
earplug,35,Is the object used to protect something that is used in a laboratory or medical setting?,Closed
earplug,36,Is the object used to protect something that is used in a workshop or a garage?,Closed
earplug,37,Is the object used to protect something that is used in a craft or hobby?,Closed
earplug,38,I'm going to take a guess that the object is a plastic packet that holds beads or other small craft items?,Open
earplug,39,Is the object used to protect something that is used in painting or drawing?,Closed
earplug,40,Is the object used to protect something that is used in sewing or embroidery?,Closed
earplug,41,Is the object used to protect something that is used in scrapbooking or card making?,Closed
earplug,42,Is the object used to protect something that is used in jewelry making?,Closed
earplug,43,Is the object used to protect something that is used in model building?,Closed
earplug,44,Is the object used to protect something that is used in woodworking or carpentry?,Closed
earplug,45,Is the object used to protect something that is used in pottery or ceramics?,Closed
earplug,46,Is the object used to protect something that is used in flower arranging?,Closed
earplug,47,"Is the object used to protect something that is used in a specific type of craft that involves working with a particular material, such as paper, fabric, or yarn?",Closed
earplug,48,Is the object used to protect something that is used in a craft that involves working with a material that is sensitive to moisture?,Closed
earplug,49,I'm going to take a guess that the object is a plastic packet that holds watercolor paints?,Open
earplug,50,"Is the object used to protect something that is used in a craft that involves working with a material that is sensitive to moisture, such as pastels or charcoal?",Closed
earring,1,Is the object you are thinking of something that can be held in your hand?,Closed
earring,2,Is the object man made?,Closed
earring,3,Is the object electronic?,Closed
earring,4,Is the object used for a specific purpose or function?,Closed
earring,5,Is the object used for a purpose related to food or drink?,Closed
earring,6,Is the object used for a purpose related to personal grooming or hygiene?,Closed
earring,7,Is the object a toothbrush?,Closed
earring,8,Does the object require batteries or charging?,Closed
earring,9,Is the object disposable?,Closed
earring,10,Is the object typically stored in a bathroom?,Closed
earring,11,Is the object used by only one person at a time?,Closed
earring,12,Is the object a hairbrush?,Closed
earring,13,Is the object used primarily with the hands?,Closed
earring,14,Is the object used on the face?,Closed
earring,15,Is the object used for cleaning a specific part of the body?,Closed
